"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2023/01/05 18:00:00","EST","CENTRL","61754","42.96","0.43","0","1"
"2023/01/05 18:00:00","EST","DUNWOD","61760","45.47","2.93","0","1"
"2023/01/05 18:00:00","EST","GENESE","61753","42.24","-0.3","0","1"
"2023/01/05 18:00:00","EST","H Q","61844","42.11","-0.43","0","1"
"2023/01/05 18:00:00","EST","HUD VL","61758","45.13","2.59","0","1"
"2023/01/05 18:00:00","EST","LONGIL","61762","70","3.96","-23.51","1"
"2023/01/05 18:00:00","EST","MHK VL","61756","44.75","2.21","0","1"
"2023/01/05 18:00:00","EST","MILLWD","61759","45.34","2.81","0","1"
"2023/01/05 18:00:00","EST","N.Y.C.","61761","45.47","2.93","0","1"
"2023/01/05 18:00:00","EST","NORTH","61755","43.21","0.68","0","1"
"2023/01/05 18:00:00","EST","NPX","61845","48.65","2.34","-3.78","1"
"2023/01/05 18:00:00","EST","O H","61846","40.54","-2","0","1"
"2023/01/05 18:00:00","EST","PJM","61847","43","0.47","0","1"
"2023/01/05 18:00:00","EST","WEST","61752","41.81","-0.72","0","1"
"2023/01/05 19:00:00","EST","CAPITL","61757","37.68","2.4","0","1"
"2023/01/05 19:00:00","EST","CENTRL","61754","35.78","0.49","0","1"
"2023/01/05 19:00:00","EST","DUNWOD","61760","38.21","2.93","0","1"
"2023/01/05 19:00:00","EST","GENESE","61753","35.32","0.04","0","1"
"2023/01/05 19:00:00","EST","H Q","61844","34.65","-0.63","0","1"
"2023/01/05 19:00:00","EST","HUD VL","61758","37.86","2.57","0","1"
"2023/01/05 19:00:00","EST","LONGIL","61762","58.14","3.74","-19.12","1"
"2023/01/05 19:00:00","EST","MHK VL","61756","37.08","1.8","0","1"
"2023/01/05 19:00:00","EST","MILLWD","61759","38.07","2.79","0","1"
"2023/01/05 19:00:00","EST","N.Y.C.","61761","38.28","3","0","1"
"2023/01/05 19:00:00","EST","NORTH","61755","35.39","0.11","0","1"
"2023/01/05 19:00:00","EST","NPX","61845","41.71","2.26","-4.17","1"
"2023/01/05 19:00:00","EST","O H","61846","34.05","-1.24","0","1"
"2023/01/05 19:00:00","EST","PJM","61847","36.13","0.85","0","1"
"2023/01/05 19:00:00","EST","WEST","61752","35.11","-0.18","0","1"
"2023/01/05 20:00:00","EST","CAPITL","61757","36.05","2.3","0","1"
"2023/01/05 20:00:00","EST","CENTRL","61754","34.26","0.51","0","1"
"2023/01/05 20:00:00","EST","DUNWOD","61760","36.55","2.8","0","1"
"2023/01/05 20:00:00","EST","GENESE","61753","33.82","0.07","0","1"
"2023/01/05 20:00:00","EST","H Q","61844","33.11","-0.64","0","1"
"2023/01/05 20:00:00","EST","HUD VL","61758","36.25","2.5","0","1"
"2023/01/05 20:00:00","EST","LONGIL","61762","53.4","3.68","-15.96","1"
"2023/01/05 20:00:00","EST","MHK VL","61756","35.41","1.65","0","1"
"2023/01/05 20:00:00","EST","MILLWD","61759","36.45","2.7","0","1"
"2023/01/05 20:00:00","EST","N.Y.C.","61761","36.55","2.8","0","1"
"2023/01/05 20:00:00","EST","NORTH","61755","33.79","0.03","0","1"
"2023/01/05 20:00:00","EST","NPX","61845","38.98","2.23","-3","1"
"2023/01/05 20:00:00","EST","O H","61846","32.67","-1.08","0","1"
"2023/01/05 20:00:00","EST","PJM","61847","34.66","0.91","0","1"
"2023/01/05 20:00:00","EST","WEST","61752","33.69","-0.07","0","1"
"2023/01/05 21:00:00","EST","CAPITL","61757","33.63","2.14","0","1"
"2023/01/05 21:00:00","EST","CENTRL","61754","31.71","0.22","0","1"
"2023/01/05 21:00:00","EST","DUNWOD","61760","34.39","2.9","0","1"
"2023/01/05 21:00:00","EST","GENESE","61753","31.12","-0.38","0","1"
"2023/01/05 21:00:00","EST","H Q","61844","30.89","-0.6","0","1"
"2023/01/05 21:00:00","EST","HUD VL","61758","34.01","2.52","0","1"
"2023/01/05 21:00:00","EST","LONGIL","61762","48.64","3.71","-13.43","1"
"2023/01/05 21:00:00","EST","MHK VL","61756","32.91","1.42","0","1"
"2023/01/05 21:00:00","EST","MILLWD","61759","34.26","2.77","0","1"
"2023/01/05 21:00:00","EST","N.Y.C.","61761","34.61","3.12","0","1"
"2023/01/05 21:00:00","EST","NORTH","61755","31.49","0","0","1"
"2023/01/05 21:00:00","EST","NPX","61845","36.82","2.33","-3","1"
"2023/01/05 21:00:00","EST","O H","61846","29.95","-1.54","0","1"
"2023/01/05 21:00:00","EST","PJM","61847","32.15","0.66","0","1"
"2023/01/05 21:00:00","EST","WEST","61752","30.83","-0.66","0","1"
"2023/01/05 22:00:00","EST","CAPITL","61757","30.9","1.83","0","1"
"2023/01/05 22:00:00","EST","CENTRL","61754","29.29","0.23","0","1"
"2023/01/05 22:00:00","EST","DUNWOD","61760","31.77","2.7","0","1"
"2023/01/05 22:00:00","EST","GENESE","61753","28.86","-0.2","0","1"
"2023/01/05 22:00:00","EST","H Q","61844","28.51","-0.55","0","1"
"2023/01/05 22:00:00","EST","HUD VL","61758","31.42","2.35","0","1"
"2023/01/05 22:00:00","EST","LONGIL","61762","43.63","3.49","-11.08","1"
"2023/01/05 22:00:00","EST","MHK VL","61756","30.28","1.22","0","1"
"2023/01/05 22:00:00","EST","MILLWD","61759","31.59","2.53","0","1"
"2023/01/05 22:00:00","EST","N.Y.C.","61761","32.09","3.02","0","1"
"2023/01/05 22:00:00","EST","NORTH","61755","28.98","-0.09","0","1"
"2023/01/05 22:00:00","EST","NPX","61845","34.09","2.15","-2.88","1"
"2023/01/05 22:00:00","EST","O H","61846","28.02","-1.05","0","1"
"2023/01/05 22:00:00","EST","PJM","61847","29.88","0.81","0","1"
"2023/01/05 22:00:00","EST","WEST","61752","28.8","-0.26","0","1"
"2023/01/05 23:00:00","EST","CAPITL","61757","31.16","1.59","-3","1"
"2023/01/05 23:00:00","EST","CENTRL","61754","27.32","0.45","-0.3","1"
"2023/01/05 23:00:00","EST","DUNWOD","61760","30.91","2.23","-2.11","1"
"2023/01/05 23:00:00","EST","GENESE","61753","27.2","0.4","-0.24","1"
"2023/01/05 23:00:00","EST","H Q","61844","25.93","-0.64","0","1"
"2023/01/05 23:00:00","EST","HUD VL","61758","30.62","1.97","-2.09","1"
"2023/01/05 23:00:00","EST","LONGIL","61762","40.66","2.95","-11.14","1"
"2023/01/05 23:00:00","EST","MHK VL","61756","27.88","1.06","-0.25","1"
"2023/01/05 23:00:00","EST","MILLWD","61759","30.82","2.13","-2.13","1"
"2023/01/05 23:00:00","EST","N.Y.C.","61761","31.1","2.42","-2.12","1"
"2023/01/05 23:00:00","EST","NORTH","61755","26.19","-0.37","0","1"
"2023/01/05 23:00:00","EST","NPX","61845","36.08","1.86","-7.65","1"
"2023/01/05 23:00:00","EST","O H","61846","26.66","-0.18","-0.28","1"
"2023/01/05 23:00:00","EST","PJM","61847","28.62","0.88","-1.18","1"
"2023/01/05 23:00:00","EST","WEST","61752","27.11","0.24","-0.31","1"
"2023/01/06 00:00:00","EST","CAPITL","61757","34.42","1.47","-6.7","1"
"2023/01/06 00:00:00","EST","CENTRL","61754","27.39","0.47","-0.67","1"
"2023/01/06 00:00:00","EST","DUNWOD","61760","33.01","2.05","-4.71","1"
"2023/01/06 00:00:00","EST","GENESE","61753","27.14","0.37","-0.53","1"
"2023/01/06 00:00:00","EST","H Q","61844","25.57","-0.68","0","1"
"2023/01/06 00:00:00","EST","HUD VL","61758","32.75","1.84","-4.66","1"
"2023/01/06 00:00:00","EST","LONGIL","61762","35","2.76","-5.99","1"
"2023/01/06 00:00:00","EST","MHK VL","61756","27.72","0.86","-0.61","1"
"2023/01/06 00:00:00","EST","MILLWD","61759","32.97","1.97","-4.75","1"
"2023/01/06 00:00:00","EST","N.Y.C.","61761","33.09","2.13","-4.72","1"
"2023/01/06 00:00:00","EST","NORTH","61755","25.7","-0.55","0","1"
"2023/01/06 00:00:00","EST","NPX","61845","33.7","1.68","-5.77","1"
"2023/01/06 00:00:00","EST","O H","61846","26.8","-0.08","-0.63","1"
"2023/01/06 00:00:00","EST","PJM","61847","29.81","0.92","-2.64","1"
"2023/01/06 00:00:00","EST","WEST","61752","27.28","0.34","-0.68","1"
"2023/01/06 01:00:00","EST","CAPITL","61757","32.97","1.35","-7.08","1"
"2023/01/06 01:00:00","EST","CENTRL","61754","25.69","0.44","-0.71","1"
"2023/01/06 01:00:00","EST","DUNWOD","61760","31.46","1.94","-4.98","1"
"2023/01/06 01:00:00","EST","GENESE","61753","25.54","0.44","-0.56","1"
"2023/01/06 01:00:00","EST","H Q","61844","23.9","-0.64","0","1"
"2023/01/06 01:00:00","EST","HUD VL","61758","31.16","1.69","-4.93","1"
"2023/01/06 01:00:00","EST","LONGIL","61762","32.52","2.63","-5.35","1"
"2023/01/06 01:00:00","EST","MHK VL","61756","25.97","0.79","-0.64","1"
"2023/01/06 01:00:00","EST","MILLWD","61759","31.4","1.84","-5.02","1"
"2023/01/06 01:00:00","EST","N.Y.C.","61761","31.51","1.99","-4.99","1"
"2023/01/06 01:00:00","EST","NORTH","61755","24","-0.54","0","1"
"2023/01/06 01:00:00","EST","NPX","61845","32.23","1.59","-6.1","1"
"2023/01/06 01:00:00","EST","O H","61846","25.18","-0.02","-0.66","1"
"2023/01/06 01:00:00","EST","PJM","61847","28.19","0.86","-2.79","1"
"2023/01/06 01:00:00","EST","WEST","61752","25.63","0.37","-0.72","1"
"2023/01/06 02:00:00","EST","CAPITL","61757","31.24","1.34","-5.5","1"
"2023/01/06 02:00:00","EST","CENTRL","61754","25.44","0.49","-0.55","1"
"2023/01/06 02:00:00","EST","DUNWOD","61760","30.1","1.83","-3.87","1"
"2023/01/06 02:00:00","EST","GENESE","61753","25.28","0.44","-0.43","1"
"2023/01/06 02:00:00","EST","H Q","61844","23.77","-0.63","0","1"
"2023/01/06 02:00:00","EST","HUD VL","61758","29.87","1.64","-3.83","1"
"2023/01/06 02:00:00","EST","LONGIL","61762","30.82","2.44","-3.98","1"
"2023/01/06 02:00:00","EST","MHK VL","61756","25.73","0.83","-0.5","1"
"2023/01/06 02:00:00","EST","MILLWD","61759","30.03","1.73","-3.9","1"
"2023/01/06 02:00:00","EST","N.Y.C.","61761","30.03","1.76","-3.87","1"
"2023/01/06 02:00:00","EST","NORTH","61755","23.89","-0.51","0","1"
"2023/01/06 02:00:00","EST","NPX","61845","30.72","1.59","-4.73","1"
"2023/01/06 02:00:00","EST","O H","61846","24.85","-0.07","-0.52","1"
"2023/01/06 02:00:00","EST","PJM","61847","27.35","0.78","-2.16","1"
"2023/01/06 02:00:00","EST","WEST","61752","25.28","0.32","-0.56","1"
"2023/01/06 03:00:00","EST","CAPITL","61757","31.27","1.34","-6.01","1"
"2023/01/06 03:00:00","EST","CENTRL","61754","25.02","0.5","-0.6","1"
"2023/01/06 03:00:00","EST","DUNWOD","61760","29.95","1.79","-4.23","1"
"2023/01/06 03:00:00","EST","GENESE","61753","24.82","0.43","-0.47","1"
"2023/01/06 03:00:00","EST","H Q","61844","23.3","-0.62","0","1"
"2023/01/06 03:00:00","EST","HUD VL","61758","29.71","1.6","-4.19","1"
"2023/01/06 03:00:00","EST","LONGIL","61762","30.53","2.37","-4.24","1"
"2023/01/06 03:00:00","EST","MHK VL","61756","25.28","0.81","-0.55","1"
"2023/01/06 03:00:00","EST","MILLWD","61759","29.88","1.7","-4.26","1"
"2023/01/06 03:00:00","EST","N.Y.C.","61761","29.85","1.7","-4.24","1"
"2023/01/06 03:00:00","EST","NORTH","61755","23.39","-0.53","0","1"
"2023/01/06 03:00:00","EST","NPX","61845","30.63","1.53","-5.18","1"
"2023/01/06 03:00:00","EST","O H","61846","24.46","-0.02","-0.56","1"
"2023/01/06 03:00:00","EST","PJM","61847","27.08","0.79","-2.37","1"
"2023/01/06 03:00:00","EST","WEST","61752","24.89","0.36","-0.61","1"
"2023/01/06 04:00:00","EST","CAPITL","61757","31.31","1.34","-6.11","1"
"2023/01/06 04:00:00","EST","CENTRL","61754","24.95","0.48","-0.61","1"
"2023/01/06 04:00:00","EST","DUNWOD","61760","29.96","1.79","-4.3","1"
"2023/01/06 04:00:00","EST","GENESE","61753","24.75","0.41","-0.48","1"
"2023/01/06 04:00:00","EST","H Q","61844","23.22","-0.64","0","1"
"2023/01/06 04:00:00","EST","HUD VL","61758","29.72","1.6","-4.25","1"
"2023/01/06 04:00:00","EST","LONGIL","61762","32.88","2.51","-6.5","1"
"2023/01/06 04:00:00","EST","MHK VL","61756","25.21","0.79","-0.56","1"
"2023/01/06 04:00:00","EST","MILLWD","61759","29.92","1.72","-4.33","1"
"2023/01/06 04:00:00","EST","N.Y.C.","61761","29.87","1.69","-4.3","1"
"2023/01/06 04:00:00","EST","NORTH","61755","23.39","-0.48","0","1"
"2023/01/06 04:00:00","EST","NPX","61845","30.94","1.55","-5.53","1"
"2023/01/06 04:00:00","EST","O H","61846","24.42","-0.02","-0.57","1"
"2023/01/06 04:00:00","EST","PJM","61847","27.06","0.79","-2.41","1"
"2023/01/06 04:00:00","EST","WEST","61752","24.83","0.33","-0.62","1"
"2023/01/06 05:00:00","EST","CAPITL","61757","33.42","1.51","-4.98","1"
"2023/01/06 05:00:00","EST","CENTRL","61754","27.97","0.54","-0.5","1"
"2023/01/06 05:00:00","EST","DUNWOD","61760","32.51","2.07","-3.51","1"
"2023/01/06 05:00:00","EST","GENESE","61753","27.84","0.51","-0.39","1"
"2023/01/06 05:00:00","EST","H Q","61844","26.21","-0.73","0","1"
"2023/01/06 05:00:00","EST","HUD VL","61758","32.23","1.83","-3.47","1"
"2023/01/06 05:00:00","EST","LONGIL","61762","35.25","2.83","-5.49","1"
"2023/01/06 05:00:00","EST","MHK VL","61756","28.25","0.86","-0.45","1"
"2023/01/06 05:00:00","EST","MILLWD","61759","32.41","1.94","-3.53","1"
"2023/01/06 05:00:00","EST","N.Y.C.","61761","32.41","1.97","-3.51","1"
"2023/01/06 05:00:00","EST","NORTH","61755","26.39","-0.54","0","1"
"2023/01/06 05:00:00","EST","NPX","61845","33.43","1.75","-4.75","1"
"2023/01/06 05:00:00","EST","O H","61846","27.4","0","-0.47","1"
"2023/01/06 05:00:00","EST","PJM","61847","29.81","0.92","-1.96","1"
"2023/01/06 05:00:00","EST","WEST","61752","27.82","0.38","-0.51","1"
"2023/01/06 06:00:00","EST","CAPITL","61757","38.63","1.99","-2.24","1"
"2023/01/06 06:00:00","EST","CENTRL","61754","35.37","0.76","-0.22","1"
"2023/01/06 06:00:00","EST","DUNWOD","61760","38.73","2.75","-1.58","1"
"2023/01/06 06:00:00","EST","GENESE","61753","34.91","0.34","-0.18","1"
"2023/01/06 06:00:00","EST","H Q","61844","33.43","-0.96","0","1"
"2023/01/06 06:00:00","EST","HUD VL","61758","38.43","2.48","-1.56","1"
"2023/01/06 06:00:00","EST","LONGIL","61762","45.44","3.64","-7.41","1"
"2023/01/06 06:00:00","EST","MHK VL","61756","36.11","1.51","-0.2","1"
"2023/01/06 06:00:00","EST","MILLWD","61759","38.57","2.58","-1.59","1"
"2023/01/06 06:00:00","EST","N.Y.C.","61761","38.59","2.61","-1.58","1"
"2023/01/06 06:00:00","EST","NORTH","61755","33.64","-0.76","0","1"
"2023/01/06 06:00:00","EST","NPX","61845","38.46","2.13","-1.93","1"
"2023/01/06 06:00:00","EST","O H","61846","33.88","-0.72","-0.21","1"
"2023/01/06 06:00:00","EST","PJM","61847","36.38","1.1","-0.88","1"
"2023/01/06 06:00:00","EST","WEST","61752","34.49","-0.14","-0.23","1"
"2023/01/06 07:00:00","EST","CAPITL","61757","48.65","2.33","-8.06","1"
"2023/01/06 07:00:00","EST","CENTRL","61754","39.63","0.57","-0.8","1"
"2023/01/06 07:00:00","EST","DUNWOD","61760","47.14","3.21","-5.67","1"
"2023/01/06 07:00:00","EST","GENESE","61753","39.04","0.15","-0.63","1"
"2023/01/06 07:00:00","EST","H Q","61844","37.79","-0.84","-0.38","1"
"2023/01/06 07:00:00","EST","HUD VL","61758","46.73","2.87","-5.61","1"
"2023/01/06 07:00:00","EST","LONGIL","61762","54.31","4.21","-11.85","1"
"2023/01/06 07:00:00","EST","MHK VL","61756","40.82","1.84","-0.73","1"
"2023/01/06 07:00:00","EST","MILLWD","61759","47.06","3.1","-5.72","1"
"2023/01/06 07:00:00","EST","N.Y.C.","61761","47.07","3.14","-5.68","1"
"2023/01/06 07:00:00","EST","NORTH","61755","38.02","-0.23","0","1"
"2023/01/06 07:00:00","EST","NPX","61845","48.06","2.48","-7.33","1"
"2023/01/06 07:00:00","EST","O H","61846","38.24","-1.15","-1.14","1"
"2023/01/06 07:00:00","EST","PJM","61847","42.84","1.03","-3.56","1"
"2023/01/06 07:00:00","EST","WEST","61752","38.58","-0.5","-0.82","1"
"2023/01/06 08:00:00","EST","CAPITL","61757","50.79","3.03","-3.81","1"
"2023/01/06 08:00:00","EST","CENTRL","61754","44.64","0.31","-0.38","1"
"2023/01/06 08:00:00","EST","DUNWOD","61760","50.76","4.13","-2.68","1"
"2023/01/06 08:00:00","EST","GENESE","61753","43.63","-0.62","-0.3","1"
"2023/01/06 08:00:00","EST","H Q","61844","42.6","-0.97","0.38","1"
"2023/01/06 08:00:00","EST","HUD VL","61758","50.25","3.65","-2.65","1"
"2023/01/06 08:00:00","EST","LONGIL","61762","52.83","5.18","-3.71","1"
"2023/01/06 08:00:00","EST","MHK VL","61756","46.31","2.02","-0.35","1"
"2023/01/06 08:00:00","EST","MILLWD","61759","50.65","4","-2.7","1"
"2023/01/06 08:00:00","EST","N.Y.C.","61761","50.67","4.04","-2.68","1"
"2023/01/06 08:00:00","EST","NORTH","61755","43.73","-0.22","0","1"
"2023/01/06 08:00:00","EST","NPX","61845","49.97","3.12","-2.9","1"
"2023/01/06 08:00:00","EST","O H","61846","41.33","-2.59","0.02","1"
"2023/01/06 08:00:00","EST","PJM","61847","45.9","0.83","-1.12","1"
"2023/01/06 08:00:00","EST","WEST","61752","42.49","-1.84","-0.39","1"
"2023/01/06 09:00:00","EST","CAPITL","61757","48.75","3.05","-3.29","1"
"2023/01/06 09:00:00","EST","CENTRL","61754","43.11","0.38","-0.33","1"
"2023/01/06 09:00:00","EST","DUNWOD","61760","48.61","3.9","-2.32","1"
"2023/01/06 09:00:00","EST","GENESE","61753","42.23","-0.42","-0.26","1"
"2023/01/06 09:00:00","EST","H Q","61844","41.42","-0.97","0","1"
"2023/01/06 09:00:00","EST","HUD VL","61758","48.17","3.48","-2.29","1"
"2023/01/06 09:00:00","EST","LONGIL","61762","52.35","4.96","-4.99","1"
"2023/01/06 09:00:00","EST","MHK VL","61756","44.77","2.08","-0.3","1"
"2023/01/06 09:00:00","EST","MILLWD","61759","48.51","3.77","-2.34","1"
"2023/01/06 09:00:00","EST","N.Y.C.","61761","48.57","3.86","-2.32","1"
"2023/01/06 09:00:00","EST","NORTH","61755","42.02","-0.38","0","1"
"2023/01/06 09:00:00","EST","NPX","61845","48.25","3.01","-2.84","1"
"2023/01/06 09:00:00","EST","O H","61846","40.5","-2.21","-0.31","1"
"2023/01/06 09:00:00","EST","PJM","61847","44.59","0.89","-1.3","1"
"2023/01/06 09:00:00","EST","WEST","61752","41.25","-1.49","-0.34","1"
"2023/01/06 10:00:00","EST","CAPITL","61757","48.62","2.91","-5.26","1"
"2023/01/06 10:00:00","EST","CENTRL","61754","41.29","0.32","-0.52","1"
"2023/01/06 10:00:00","EST","DUNWOD","61760","47.91","3.76","-3.7","1"
"2023/01/06 10:00:00","EST","GENESE","61753","40.38","-0.48","-0.41","1"
"2023/01/06 10:00:00","EST","H Q","61844","39.56","-0.89","0","1"
"2023/01/06 10:00:00","EST","HUD VL","61758","47.38","3.27","-3.66","1"
"2023/01/06 10:00:00","EST","LONGIL","61762","70.14","4.65","-25.04","1"
"2023/01/06 10:00:00","EST","MHK VL","61756","42.87","1.94","-0.48","1"
"2023/01/06 10:00:00","EST","MILLWD","61759","47.82","3.64","-3.73","1"
"2023/01/06 10:00:00","EST","N.Y.C.","61761","47.87","3.72","-3.7","1"
"2023/01/06 10:00:00","EST","NORTH","61755","40.04","-0.4","0","1"
"2023/01/06 10:00:00","EST","NPX","61845","47.85","2.87","-4.53","1"
"2023/01/06 10:00:00","EST","O H","61846","38.8","-2.14","-0.49","1"
"2023/01/06 10:00:00","EST","PJM","61847","43.37","0.85","-2.07","1"
"2023/01/06 10:00:00","EST","WEST","61752","39.57","-1.42","-0.54","1"
"2023/01/06 11:00:00","EST","CAPITL","61757","47.77","2.84","-4.33","1"
"2023/01/06 11:00:00","EST","CENTRL","61754","41.32","0.29","-0.43","1"
"2023/01/06 11:00:00","EST","DUNWOD","61760","47.42","3.78","-3.05","1"
"2023/01/06 11:00:00","EST","GENESE","61753","40.37","-0.57","-0.34","1"
"2023/01/06 11:00:00","EST","H Q","61844","39.71","-0.89","0","1"
"2023/01/06 11:00:00","EST","HUD VL","61758","46.9","3.29","-3.01","1"
"2023/01/06 11:00:00","EST","LONGIL","61762","60.2","4.67","-14.94","1"
"2023/01/06 11:00:00","EST","MHK VL","61756","43.06","2.07","-0.39","1"
"2023/01/06 11:00:00","EST","MILLWD","61759","47.33","3.66","-3.07","1"
"2023/01/06 11:00:00","EST","N.Y.C.","61761","47.42","3.78","-3.05","1"
"2023/01/06 11:00:00","EST","NORTH","61755","40.23","-0.37","0","1"
"2023/01/06 11:00:00","EST","NPX","61845","47.21","2.88","-3.73","1"
"2023/01/06 11:00:00","EST","O H","61846","38.65","-2.36","-0.41","1"
"2023/01/06 11:00:00","EST","PJM","61847","42.99","0.69","-1.71","1"
"2023/01/06 11:00:00","EST","WEST","61752","39.42","-1.63","-0.44","1"
"2023/01/06 12:00:00","EST","CAPITL","61757","46.53","2.64","-5.57","1"
"2023/01/06 12:00:00","EST","CENTRL","61754","39.1","0.23","-0.56","1"
"2023/01/06 12:00:00","EST","DUNWOD","61760","45.84","3.6","-3.92","1"
"2023/01/06 12:00:00","EST","GENESE","61753","38.14","-0.61","-0.44","1"
"2023/01/06 12:00:00","EST","H Q","61844","37.47","-0.84","0","1"
"2023/01/06 12:00:00","EST","HUD VL","61758","45.34","3.14","-3.88","1"
"2023/01/06 12:00:00","EST","LONGIL","61762","59.32","4.48","-16.53","1"
"2023/01/06 12:00:00","EST","MHK VL","61756","40.62","1.8","-0.51","1"
"2023/01/06 12:00:00","EST","MILLWD","61759","45.75","3.49","-3.95","1"
"2023/01/06 12:00:00","EST","N.Y.C.","61761","45.88","3.64","-3.92","1"
"2023/01/06 12:00:00","EST","NORTH","61755","37.97","-0.35","0","1"
"2023/01/06 12:00:00","EST","NPX","61845","45.83","2.72","-4.8","1"
"2023/01/06 12:00:00","EST","O H","61846","36.66","-2.18","-0.52","1"
"2023/01/06 12:00:00","EST","PJM","61847","41.2","0.69","-2.19","1"
"2023/01/06 12:00:00","EST","WEST","61752","37.35","-1.53","-0.57","1"
"2023/01/06 13:00:00","EST","CAPITL","61757","45.32","2.59","-5.68","1"
"2023/01/06 13:00:00","EST","CENTRL","61754","38.02","0.41","-0.57","1"
"2023/01/06 13:00:00","EST","DUNWOD","61760","44.64","3.59","-4","1"
"2023/01/06 13:00:00","EST","GENESE","61753","37.24","-0.26","-0.45","1"
"2023/01/06 13:00:00","EST","H Q","61844","36.12","-0.92","0","1"
"2023/01/06 13:00:00","EST","HUD VL","61758","44.08","3.07","-3.96","1"
"2023/01/06 13:00:00","EST","LONGIL","61762","56.72","4.37","-15.31","1"
"2023/01/06 13:00:00","EST","MHK VL","61756","39.27","1.71","-0.52","1"
"2023/01/06 13:00:00","EST","MILLWD","61759","44.52","3.45","-4.03","1"
"2023/01/06 13:00:00","EST","N.Y.C.","61761","44.68","3.63","-4","1"
"2023/01/06 13:00:00","EST","NORTH","61755","36.34","-0.71","0","1"
"2023/01/06 13:00:00","EST","NPX","61845","44.65","2.7","-4.9","1"
"2023/01/06 13:00:00","EST","O H","61846","35.95","-1.63","-0.53","1"
"2023/01/06 13:00:00","EST","PJM","61847","40.25","0.96","-2.24","1"
"2023/01/06 13:00:00","EST","WEST","61752","36.59","-1.04","-0.58","1"
"2023/01/06 14:00:00","EST","CAPITL","61757","46.11","2.6","-6.84","1"
"2023/01/06 14:00:00","EST","CENTRL","61754","37.86","0.51","-0.68","1"
"2023/01/06 14:00:00","EST","DUNWOD","61760","45.07","3.6","-4.81","1"
"2023/01/06 14:00:00","EST","GENESE","61753","37.09","-0.11","-0.54","1"
